0.066, 0.066, 0.325
0.066, 0.066, 0.325
0.065, 0.068, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.065, 0.069, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.067, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.067, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.065, 0.068, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.065, 0.067, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.067, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.063, 0.325
0.067, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.063, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.067, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.066, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.063, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.063, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.063, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.065, 0.069, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.063, 0.325
0.066, 0.063, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.063, 0.325
0.066, 0.063, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.063, 0.325
0.066, 0.063, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.063, 0.325
0.066, 0.063, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.066, 0.325
0.066, 0.066, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.067, 0.063, 0.325
0.067, 0.063, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.067, 0.065, 0.325
0.067, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.066, 0.064, 0.325
0.066, 0.064, 0.325
0.066, 0.065, 0.325
0.066, 0.065, 0.325
0.065, 0.063, 0.324
0.065, 0.063, 0.324
0.064, 0.066, 0.321
0.064, 0.066, 0.321
0.062, 0.070, 0.318
0.062, 0.070, 0.318
0.062, 0.070, 0.318
0.060, 0.075, 0.315
0.060, 0.075, 0.315
0.058, 0.080, 0.311
0.058, 0.080, 0.311
0.055, 0.085, 0.307
0.055, 0.085, 0.307
0.053, 0.094, 0.302
0.053, 0.094, 0.302
0.050, 0.100, 0.297
0.050, 0.100, 0.297
0.050, 0.100, 0.297
0.046, 0.098, 0.296
0.046, 0.098, 0.296
0.044, 0.101, 0.294
0.044, 0.101, 0.294
0.040, 0.105, 0.290
0.040, 0.105, 0.290
0.037, 0.106, 0.285
0.037, 0.106, 0.285
0.036, 0.103, 0.282
0.036, 0.103, 0.282
0.036, 0.103, 0.282
0.037, 0.105, 0.277
0.037, 0.105, 0.277
0.038, 0.105, 0.272
0.038, 0.105, 0.272
0.039, 0.104, 0.269
0.039, 0.104, 0.269
0.038, 0.101, 0.269
0.038, 0.101, 0.269
0.038, 0.101, 0.269
0.039, 0.102, 0.269
0.039, 0.102, 0.269
0.039, 0.103, 0.269
0.039, 0.103, 0.269
0.038, 0.101, 0.270
0.038, 0.101, 0.270
0.038, 0.100, 0.271
0.038, 0.100, 0.271
0.039, 0.103, 0.270
0.039, 0.103, 0.270
0.039, 0.103, 0.270
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.038, 0.100, 0.272
0.039, 0.102, 0.272
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.038, 0.100, 0.273
0.038, 0.100, 0.273
0.039, 0.103, 0.272
0.039, 0.103, 0.272
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.038, 0.100, 0.273
0.038, 0.100, 0.273
0.038, 0.100, 0.273
0.038, 0.100, 0.273
0.038, 0.100, 0.273
0.038, 0.100, 0.273
0.038, 0.100, 0.273
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.104, 0.271
0.039, 0.104, 0.271
0.038, 0.100, 0.273
0.038, 0.100, 0.273
0.038, 0.103, 0.272
0.038, 0.103, 0.272
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.104, 0.271
0.039, 0.104, 0.271
0.038, 0.100, 0.273
0.038, 0.100, 0.273
0.038, 0.101, 0.272
0.038, 0.101, 0.272
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.039, 0.103, 0.271
0.038, 0.100, 0.271
0.038, 0.100, 0.271
0.037, 0.101, 0.268
0.037, 0.101, 0.268
0.038, 0.100, 0.265
0.038, 0.100, 0.265
0.038, 0.100, 0.265
0.036, 0.097, 0.262
0.036, 0.097, 0.262
0.038, 0.100, 0.257
0.038, 0.100, 0.257
0.037, 0.098, 0.254
0.037, 0.098, 0.254
0.037, 0.100, 0.251
0.037, 0.100, 0.251
0.037, 0.100, 0.251
0.037, 0.098, 0.247
0.037, 0.098, 0.247
0.037, 0.100, 0.241
0.037, 0.100, 0.241
0.036, 0.097, 0.237
0.036, 0.097, 0.237
0.037, 0.100, 0.234
0.037, 0.100, 0.234
0.037, 0.100, 0.234
0.037, 0.099, 0.230
0.037, 0.099, 0.230
0.037, 0.099, 0.225
0.037, 0.099, 0.225
0.037, 0.097, 0.222
0.037, 0.097, 0.222
0.038, 0.096, 0.222
0.038, 0.096, 0.222
0.038, 0.096, 0.222
0.037, 0.099, 0.222
0.037, 0.099, 0.222
0.037, 0.099, 0.222
0.037, 0.099, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.036, 0.097, 0.224
0.036, 0.097, 0.224
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.036, 0.099, 0.223
0.036, 0.099, 0.223
0.036, 0.098, 0.223
0.036, 0.098, 0.223
0.036, 0.098, 0.223
0.036, 0.099, 0.223
0.036, 0.099, 0.223
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.036, 0.098, 0.223
0.036, 0.098, 0.223
0.036, 0.098, 0.223
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.036, 0.097, 0.223
0.036, 0.097, 0.223
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.036, 0.097, 0.223
0.036, 0.097, 0.223
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.036, 0.098, 0.223
0.036, 0.098, 0.223
0.036, 0.098, 0.223
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.036, 0.097, 0.223
0.036, 0.097, 0.223
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.036, 0.097, 0.223
0.036, 0.097, 0.223
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.036, 0.097, 0.223
0.036, 0.097, 0.223
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.037, 0.100, 0.222
0.036, 0.098, 0.223
0.036, 0.098, 0.223
0.036, 0.098, 0.223
0.036, 0.098, 0.223
0.037, 0.100, 0.222
0.037, 0.100, 0.222
