0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.595
0.493, -0.004, 0.594
0.492, -0.004, 0.592
0.492, -0.004, 0.588
0.492, -0.004, 0.588
0.491, -0.004, 0.583
0.491, -0.004, 0.577
0.492, -0.004, 0.570
0.493, -0.004, 0.562
0.494, -0.004, 0.555
0.494, -0.004, 0.547
0.495, -0.004, 0.539
0.496, -0.004, 0.531
0.497, -0.004, 0.523
0.497, -0.004, 0.523
0.498, -0.004, 0.513
0.499, -0.004, 0.503
0.500, -0.004, 0.494
0.501, -0.004, 0.485
0.501, -0.004, 0.474
0.502, -0.004, 0.462
0.502, -0.004, 0.453
0.503, -0.004, 0.444
0.503, -0.004, 0.444
0.503, -0.004, 0.433
0.502, -0.004, 0.421
