  -8.4739552e+00  -8.8743380e+00   2.5877358e-01
  -3.9780908e+00  -9.2514812e+00  -1.0448279e+01
   8.6539462e+00   9.7130208e+00   1.4895495e+01
  -3.8953545e-01  -7.3852710e+00   2.5238370e+00
  -1.8552991e+00  -3.9827873e+00   2.5538982e+00
   1.0756598e+00   8.5905310e+00   8.2997605e+00
  -9.1890048e+00   9.4621252e-02   8.9606411e+00
  -6.1100815e+00   7.5809174e+00   2.6151822e+00
   4.3519767e+00   5.9167841e+00  -1.0019611e+01
  -3.9755684e+00  -2.5684631e+00  -5.4726097e+00
   9.0548717e+00  -7.0187410e+00  -9.2603852e+00
   2.7253482e+00   4.5145458e+00   2.7202011e+00
  -9.3801737e+00   2.4137441e+00  -6.9385158e+00
  -6.2639793e+00  -1.3225407e-01   6.1913347e+00
   3.7159727e+00  -8.5205308e+00   6.5742706e+00
   7.6024831e+00  -8.1731148e+00  -5.7131259e+00
  -6.8393054e-01  -2.4346905e+00   8.4460522e-01
   1.3770604e+00   8.5247734e+00   8.7322477e+00
   5.7286357e+00  -4.3908334e-01  -4.8824222e+00
  -9.8152511e+00   2.3593981e+00  -5.7264836e+00
   1.3410121e+00   8.6927640e+00   9.3438715e+00
  -9.2698292e+00  -5.8016632e+00   8.9727133e+00
   7.5510391e+00  -7.7857096e+00  -7.6225657e+00
   3.5289547e-01   3.6796715e+00   1.7131917e+00
   5.4079864e+00   5.1423703e+00  -6.0526070e+00
   7.9081287e+00   8.1946806e+00   1.0445149e+01
  -8.9184555e+00  -7.0273749e-01   7.5489374e+00
   6.5184589e-01   5.7378608e+00   2.5151134e+00
   4.9010519e+00  -8.9896716e+00   1.3172030e+01
   1.6282678e+00  -9.9784758e+00  -8.4589966e+00
   1.0520538e+00   5.8133339e+00   4.0448872e+00
   2.8950476e+00  -8.4009858e+00  -5.4304074e-01
   1.6188163e+00   7.1104249e+00   5.6075404e+00
  -5.4741290e+00   4.3282971e+00   1.4189637e+00
   5.5608586e+00  -3.2255957e+00   8.0205881e+00
  -3.9428442e+00   7.1124460e+00   7.8807630e+00
   7.1701410e+00   9.8988878e+00   1.3861332e+01
  -5.0771930e+00  -2.6380363e+00  -7.1029893e+00
  -8.9982537e+00   4.7396310e+00  -1.8191194e+00
  -6.6744023e+00  -6.8875060e+00   8.1253211e+00
  -1.8828448e+00   3.8776589e+00  -5.5304725e+00
  -7.4846044e+00  -3.8015529e+00  -1.8681959e+00
  -6.6649561e+00   4.4656562e+00  -3.6600157e+00
   9.7967441e+00  -3.8499719e+00   9.1550775e+00
   4.8239501e+00   3.5486349e+00   4.6445837e-01
  -1.2717359e+00   9.1303559e+00  -9.8919649e+00
   5.5356893e+00  -3.6070704e+00   7.7841188e+00
  -8.8146004e+00   7.3295241e+00   3.4829982e-01
   9.5235280e+00  -8.0592102e+00   2.9196029e+00
  -1.7092504e+00   8.0456493e+00  -7.9735987e+00
  -1.5714968e+00  -1.7200407e+00   1.0366416e+00
   3.3687207e+00  -7.5103129e+00   9.7706484e-01
  -3.1039642e+00   4.9610556e+00   6.8965518e-01
  -3.9774762e+00  -4.0839802e+00  -5.3129305e+00
  -6.9836673e+00  -4.7350262e+00   3.3355158e+00
   4.5789684e+00   5.4647465e+00  -8.3154122e+00
  -8.0976201e+00   2.7165284e+00  -1.0164522e+01
   8.1191783e+00   1.8288173e-01  -8.0759624e+00
   2.1506109e+00   6.2007231e+00   2.9320383e+00
  -7.7055300e+00  -8.4289221e+00   3.6506283e+00
  -1.3934500e-01   4.2101815e+00  -6.3957077e-01
   2.4082214e+00   8.7294304e+00   7.7474585e+00
   5.8171515e+00   2.5042649e+00   3.4885638e+00
   9.2175017e+00  -3.2287585e+00   8.2821328e+00
   7.3481726e-01   2.1662469e-01  -5.8081722e-01
  -2.5525807e+00   1.9811656e-01   2.2672821e+00
   3.7470516e+00  -8.7609390e+00   7.8604834e+00
   1.3383492e+00  -2.5780020e+00  -1.0702846e+00
  -6.2144638e-01   1.7947634e-01   7.6601005e-01
   2.1399082e+00  -5.7133745e+00  -6.7250267e+00
   3.5584656e+00   9.0992087e+00   1.8198126e-01
   2.0335113e+00   2.4311785e+00   3.9784784e+00
   7.8205421e+00  -7.3387128e+00  -1.1339465e+01
   6.1014975e+00  -8.2118749e+00   3.5624733e+00
