   5.4719812e+00  -2.3630207e-01   2.9816448e+00
   1.1942307e+00  -2.2375560e+00   3.5322966e-01
   2.8192146e+00   6.3545951e+00   4.6516537e+00
   4.8659323e+00  -1.0934315e+00   2.3034016e+00
  -3.2780601e+00   4.5879412e+00   3.0276077e+00
   2.7491118e-01   6.9298675e+00   2.5868987e+00
  -6.9709390e-01  -2.5566624e+00   4.1647746e+00
  -3.2778247e+00   4.4218176e+00   2.0862083e+00
  -1.9002651e+00   5.7566114e+00   4.5736369e+00
  -6.7589688e-01   6.6965580e+00   3.3656671e+00
  -3.6601465e+00   2.3072594e-01   3.3907730e+00
   3.2995629e+00  -2.4298833e+00   3.2968918e+00
   1.9188278e+00   6.7406891e+00   4.2967737e+00
   3.0299262e+00   3.3258363e+00   7.3728203e+00
   1.0831378e+00   4.4032469e+00   7.3837760e+00
  -1.6635903e-01   6.4801884e+00   1.1112124e+00
   9.0974431e-01  -2.6256672e+00   4.8960636e+00
  -7.5581031e-01   5.2983818e+00  -3.2231961e-01
   2.5675499e+00   6.7465423e+00   3.1145590e+00
   4.8076184e+00  -1.0701547e+00   4.0373968e+00
   2.8727818e+00   4.3214679e+00  -1.0129136e+00
   2.5366831e+00  -2.4973575e+00   4.5531840e+00
   3.3965788e+00   2.8843193e+00  -1.2981844e+00
   1.9457102e+00   3.6526658e+00  -1.6232378e+00
   4.3791845e+00  -9.7429684e-01   8.2407014e-01
   4.1519581e+00  -2.8219191e-01   6.1395478e+00
   9.5884843e-02  -2.4759650e+00   5.0367408e+00
  -3.3311628e+00   4.0105524e+00   4.4828039e+00
   4.5566505e+00   2.9002128e+00  -3.9703603e-01
  -3.1855304e+00   2.0155444e+00   2.6484121e-01
  -2.3318658e+00  -2.7822597e-01   5.9509925e+00
   1.6951299e+00  -5.5815394e-01   7.2394154e+00
   5.2976939e-01  -2.3570090e+00   5.4073546e+00
   3.4561669e+00  -1.5294276e+00   4.4845438e-01
   3.0869149e-02  -1.5150826e+00  -4.2125412e-01
   1.7255042e+00  -1.7145976e+00  -2.6732429e-01
   2.4356382e+00  -2.5032280e+00   4.6309141e+00
   3.3532054e+00   5.8794444e-01  -1.1795362e+00
   4.4932444e+00  -1.4941338e+00   2.2330105e+00
  -1.0186571e-01   5.8008837e+00   6.0560063e+00
  -1.9261828e+00   6.2192938e-01   6.8129222e+00
   5.1572694e+00   4.5327331e+00   1.8587837e+00
  -2.4133624e+00  -9.3884290e-01   8.2924904e-01
   5.6800795e+00   1.4139289e+00   4.6593302e+00
   5.8797420e+00   1.3925024e+00   2.0949781e+00
   3.7093056e-01   4.8563344e+00   7.0553207e+00
  -3.6681781e+00   1.2304130e+00   1.3826413e+00
   2.3254551e+00   4.7019560e+00   6.9928189e+00
   2.3371805e+00  -2.7483603e+00   3.8154893e+00
   4.8055470e+00   5.2334730e+00   3.2499289e+00
   1.2703678e+00   5.9087720e+00   6.1061878e+00
   5.3389582e+00   3.5413796e+00   4.9487407e+00
  -8.5861594e-01   2.1778126e+00   7.6383111e+00
   1.0204831e+00   1.1417924e+00   7.9257548e+00
   3.5519707e+00   5.9467276e+00   1.2938972e+00
  -2.3385478e+00   3.4418942e+00   6.4314778e+00
   1.9655165e+00   6.0318562e+00   2.0501989e-01
  -2.4267537e+00   4.7672867e+00   6.3367731e-01
  -2.1613116e+00  -1.1982806e+00   5.1856602e+00
   1.8075900e+00   3.4932045e+00  -1.7029925e+00
  -1.2027107e+00  -1.7544487e+00   5.4601180e+00
  -3.6676555e+00   1.8762568e+00   4.7882058e+00
  -3.2469400e+00   3.1163351e-02   4.7570380e+00
   2.0619296e-01   5.8097268e+00  -1.3940319e-01
   2.5292954e+00   6.5104620e+00   4.5221657e+00
  -3.3609612e+00   4.3672413e+00   2.3850318e+00
  -2.3789039e+00  -1.4353991e+00   4.3345567e+00
  -3.8870327e+00   1.0658955e+00   2.5056723e+00
  -3.5643550e-02  -2.8648345e+00   2.4892868e+00
  -1.8290065e+00  -1.0449803e+00   2.2064441e-01
  -8.7225643e-01  -2.4131843e+00   1.5792747e+00
   2.2592908e+00   6.7526327e+00   3.9092133e+00
  -2.4918973e+00  -7.0691045e-01   5.3407882e+00
   3.6807945e+00   4.1263177e+00   6.6458351e+00
  -6.8614832e-01   4.9477565e+00   6.6698277e+00
  -3.3653974e+00  -1.7850881e-01   1.9057401e+00
   4.1557421e+00  -1.5359510e+00   4.5932176e+00
  -2.6284451e+00  -1.3783542e+00   3.6489293e+00
   2.2614914e+00  -8.1569317e-01  -9.3452812e-01
   5.5602937e+00   4.0131223e+00   3.3886637e+00
  -3.3390846e+00   4.4755193e+00   2.7898847e+00
  -1.4994024e+00   3.3230997e-01  -9.9647314e-01
   4.7937639e+00   7.1846554e-01   5.9941651e+00
   2.6616465e+00   2.3638379e+00  -1.7017606e+00
  -3.0803027e+00   3.8483773e+00   7.7859701e-01
   1.1016320e+00   1.4021935e+00   7.9630936e+00
  -1.6055870e+00   3.8230529e+00  -8.5841864e-01
  -1.9340463e+00  -1.4974121e+00   9.6051940e-01
  -2.5863072e+00  -8.0579155e-01   9.3458614e-01
   5.9098046e+00   2.3266583e+00   2.1128061e+00
  -1.7821608e+00   5.8093470e+00   4.6578470e+00
  -2.6335412e+00   4.7537107e+00   9.4708611e-01
  -3.7834612e+00   1.9907352e+00   4.4554769e+00
   5.4130261e+00  -2.5908241e-01   3.6494206e+00
   5.4649823e+00  -2.3817793e-01   3.2334362e+00
  -5.8521186e-01   2.5488317e+00   7.7101897e+00
   4.7141880e+00  -8.6454866e-01   1.2681892e+00
   3.3305287e+00   1.4418097e+00   7.3882866e+00
   4.0165893e+00  -1.9829916e+00   2.8103498e+00
  -2.9166662e+00   4.0993475e+00   5.2918260e+00
  -1.7926816e+00   1.8221091e+00   7.1435835e+00
   2.9344048e-01   4.3665620e+00  -1.3474312e+00
   2.7259735e+00  -1.1930059e-01   7.1868342e+00
  -1.1699898e+00   5.1379452e+00  -2.3178652e-01
